holding_month,A_absolute_discount_decile,B_absolute_discount_quintile,C_discount_zscore,D_sector_neutral_zscore,E_discount_overshoot,BM_equal_weight_universe,BM_cap_weight_universe
2010-01-31,0.015742791527693853,0.009526810921353867,0.0067440719961924175,0.0016886610477947232,0.02368227168940556,-0.016284354840510436,-0.03236323732030412
2010-02-28,0.004019242590688839,0.015560614991690461,0.019462481072071786,0.021036013996968587,0.02395369321833049,0.02113171879307422,0.03140547376130538
2010-03-31,0.06883173295796158,0.07533544330620562,0.09129670684462021,0.080298638985508,0.08268136569461569,0.06939655165564448,0.07674302163424601
2010-04-30,0.03311352821610388,0.019429909149513737,0.012187052728115544,0.010524669045105984,0.01733145347905846,0.0033253621013476834,-0.0024643546922033794
2010-05-31,-0.07623482328562407,-0.05829417993784101,-0.05309489174496095,-0.051903463187590246,-0.04333584252275251,-0.05577182309249502,-0.054100710160367105
2010-06-30,0.009826261202564005,-0.004845165095332332,-0.007862853273264863,-0.0011414735431419013,0.002770614406361702,-0.015820356816530972,-0.02308112351737393
2010-07-31,0.027483054270380718,0.031375867797832184,0.04229243218707797,0.04869869725232316,0.03828435003341861,0.035946742412711154,0.04292623172311833
2010-08-31,0.0011492732659085982,-0.0014276583584974837,-0.00574672242188998,-0.0015093780125978035,-0.008948798136798483,-0.0111004645011811,-0.010706483134729362
2010-09-30,0.07154617028550925,0.06708332262205147,0.08897236476422495,0.0771322145124933,0.0697532176284189,0.07202590810126797,0.07871361363271606
2010-10-31,0.10166736441101051,0.0785204663419246,0.05990535339187436,0.06817834200917151,0.0913792779780002,0.0381963652002755,0.03649270890246926
2010-11-30,-0.01818375723142412,-0.009350749099617878,0.010158151695224635,0.0046063703470432035,0.011706852051636175,-0.010752971272219723,-0.007671183555594877
2010-12-31,0.08751422663162997,0.0781042655808633,0.08077588974444104,0.08117884851640796,0.0925905713569257,0.06614583015456137,0.07110840192444504
2011-01-31,0.03012779237230976,0.020803121034888558,0.027773705731542676,0.012944504083026736,0.03425147667469375,-0.001765714789065365,-0.011139004249850313
2011-02-28,-0.006090917969746407,-0.0010330330726895799,0.007372630770149347,-0.006350329341335006,-0.00698718776092576,-0.00865971178604096,-0.011454722036621968
2011-03-31,-0.0012042039777184702,0.003880174103270197,0.01915013397847788,0.010828582128373178,0.01921206285408066,0.008581033068712983,0.01892065440488442
2011-04-30,0.01906426076139716,0.023215561755510223,0.021414173792405324,0.025603134167688557,0.016700822593248718,0.021268946453736934,0.023670338719148105
2011-05-31,0.02288438605307368,0.012414444493289302,0.007547923053125114,0.007211725251259168,0.028032233730386283,-0.0033562497738829785,-0.0067040241017188515
2011-06-30,-0.0036954971947085378,0.00021207595441783116,-0.0019143026817196804,0.0019160733961373125,-0.0010760060438647426,-0.0025558342786264204,-0.0013186044571177756
2011-07-31,-0.027543847238358385,-0.012883078217941404,-0.010701919631256943,-0.0047058006439002825,-0.013704927894590572,-0.015475673324962837,-0.022325484512046585
2011-08-31,-0.09643125697511414,-0.09521691201141931,-0.06915746845730507,-0.06836859022886406,-0.07270627284235318,-0.07287631161046704,-0.06732166966247724
2011-09-30,-0.0658585858821542,-0.06217761893488509,-0.05213445763578295,-0.05559908730223526,-0.06456720202409919,-0.06138138873307969,-0.07564737638077607
2011-10-31,0.021232808782952816,0.031216243812050026,0.06483304068260586,0.05870719984272637,0.049365203232099676,0.0405803595207343,0.05434289063589779
2011-11-30,-0.04898267081797499,-0.038949317890825334,-0.021647196948403728,-0.019295236491055974,-0.03763799238374338,-0.029542831551678,-0.024740411011997455
2011-12-31,-0.007113625482395252,-0.009064214802727871,0.041240221123155035,0.03025094619443162,0.022175010504583058,-0.005013638007249033,-0.01134478700137424
2012-01-31,0.0525173942284059,0.056443596611001984,0.05764036394411676,0.05792130889945678,0.06397425229576442,0.04752489376985588,0.05038740866552746
2012-02-29,0.0708479219904494,0.07284632761639886,0.09572042606443401,0.08109105342752879,0.084781763588236,0.05647546275579976,0.054897634477559125
2012-03-31,0.02544375493046428,0.008483532907106787,0.018093433502453314,0.001939774685124893,0.023035412685889916,0.0014134398379840982,-0.007109293358226406
2012-04-30,-0.01330804033487204,-0.020773866025312327,-0.010452496654784968,-0.0066917987237496614,-0.010783430824523776,-0.018638731408183236,-0.023885472649709347
2012-05-31,-0.058819830571724546,-0.06245297062067074,-0.04517938735249491,-0.045155990008691395,-0.04254178114542177,-0.05849160527000836,-0.06390400813578151
2012-06-30,-0.041256811266010995,-0.041256811266010995,0.02303262955854124,-0.045155990008691395,0.02303262955854124,0.036525886974659943,0.027387844457656182
2012-07-31,0.0003303203743521781,0.014826665451773824,0.023741660087260606,0.01935665495122764,0.026319079552057964,0.01475118754907962,0.016528131473203055
2012-08-31,0.019906351368042027,0.02092344176334435,0.01682060282431512,0.018993767548450564,0.02453797046547724,0.011914348760498,0.006289312009590124
2012-09-30,0.0360963194216279,0.033817467443336045,0.048245974016857984,0.03775431718306348,0.06976744186046502,0.028468539899016918,0.027954738464599945
2012-10-31,0.03482281661315459,0.028049139614705065,0.021230083057888198,0.019246757496447223,0.024815563117496886,0.011422018855572702,0.007359986945246928
2012-11-30,-0.0032344391736528737,-0.0016320275767079569,0.00701119951669836,0.012990812906523019,0.0022540942945983578,0.006116279755828213,0.00895582655876486
2012-12-31,0.03605142727467994,0.03648693783954037,0.04597722750671305,0.0370117768272239,0.03885879334093703,0.028774637906055476,0.02668200161206799
2013-01-31,0.09865347950926755,0.08774603135743189,0.08708832551910095,0.0894074974841374,0.09851234705248238,0.07148655809755708,0.06882564429611217
2013-02-28,0.045873620497550865,0.043074728481814095,0.0315291539937086,0.03884924369462509,0.03466487239491221,0.03118068411087524,0.03562944766932327
2013-03-31,0.02080202857455976,0.013333194217609203,0.009872865820788675,0.02178165070172037,0.01156628341513255,0.013460003805160558,0.007975789343288311
2013-04-30,0.0006724798742441876,0.002858786496664295,0.018580090781409993,0.020989149785686716,0.015410028100955967,0.0078057476962150015,0.0068131583131756405
2013-05-31,0.04532366778463733,0.032079978354601094,0.013587659622222904,0.030211951294000824,0.02890536689246327,0.019336294983977563,0.02046961194856816
2013-06-30,-0.023461321478042238,-0.036095382932427006,-0.061390348832000216,-0.03372744061694445,-0.04351436257454676,-0.045748359985571474,-0.05007600833452833
2013-07-31,0.05978827957141889,0.06170880250045311,0.039341258303082376,0.06629882682351972,0.04715673802962823,0.0537166399165003,0.0577744946480232
2013-08-31,0.005662160164612691,-0.0007547662488587015,-0.026318393265363886,-0.015006703954102226,-0.028482756985178128,-0.021715655242985726,-0.029331786309024336
2013-09-30,0.04446709098406451,0.038347249691259126,0.037554874178734744,0.033980789300821386,0.03980893409085605,0.022138062849220288,0.022061464330445348
2013-10-31,0.04797970081891126,0.05261044881727925,0.05542719432971966,0.04604699446987234,0.06257526839635817,0.041003118498264726,0.04532144225862393
2013-11-30,0.008118203369155114,0.002568721463942631,-0.0014703993367786755,0.013039588057675964,-0.00528138781553208,-0.004362071608563157,-0.00882771101337109
2013-12-31,0.0213971478479113,0.015070683811209067,0.004409788986766295,0.0059291595266842915,0.002479229966628748,0.00405308797698359,0.007342322045533277
2014-01-31,0.01491482501932398,-0.0011100210663794916,-0.010712485628619954,-0.013730731390557277,-0.01938387085621062,-0.016782747417959654,-0.02335748441104036
2014-02-28,0.04000500866159102,0.034661660415096635,0.040692018908793016,0.04389314733158523,0.038670064081263285,0.03000896834171647,0.0411942143392302
2014-03-31,-0.02097041420799781,-0.0075824840817194815,0.02492080302251653,0.008599606210835928,0.030861676693720065,-0.011591740915354982,-0.016564868030400682
2014-04-30,0.01142238149243846,0.0038792337603086955,0.017123161804358238,0.003581778915256637,0.023060384448152442,-0.0049624414303896785,-0.008062712118511768
2014-05-31,0.029493811252540886,0.029261736253239207,0.022638445808714547,0.021859805498352144,0.0321074163392693,0.01686846502607409,0.022452923869995353
2014-06-30,0.008520865348273884,0.00456723660267591,0.0023328090428077802,0.004890143447245435,0.02439440548679158,-0.0015617221856388521,-0.006621699393293753
2014-07-31,-0.022603717923509934,-0.0050819359311719174,-0.002300665634032237,-0.001688199132710217,0.009892617922877982,-0.006402588450559749,-0.004277377312872546
2014-08-31,0.015166152791880664,0.015727886310228287,0.03801342744202425,0.02790969422250353,0.04012919687727984,0.013939022762041665,0.02205585395742692
2014-09-30,-0.014340975918724495,-0.01841971649477507,-0.012968224755131439,-0.0030911249850871492,-0.02842728832315611,-0.012583012491829543,-0.010237661087116887
2014-10-31,-0.017492785715424654,-0.003788945062113695,0.027129079625059466,0.011519594473197045,0.023149391182631776,-0.0006570770057872843,0.01133924560389955
2014-11-30,0.014360444841093892,0.024802709562171305,0.03700994165721842,0.03396286316950311,0.028448045086669285,0.025816392671934064,0.030339838063578872
2014-12-31,-0.037981856364505254,-0.030798178000046632,-0.0222703677472532,-0.009435892833576027,-0.006941009704278578,-0.016417069385294546,-0.01471822487079178
2015-01-31,-0.024421858270183117,0.003432913461253545,-0.0008400782530347758,0.01621048038525918,0.00548038099282426,0.016133615552178158,0.02168145952242862
2015-02-28,0.01373585575863585,0.024153283071043013,0.02106262908036647,0.01997574837786544,0.030533037898864912,0.01779782206845025,0.018821054040205416
2015-03-31,0.000946114933162403,0.01551627438826971,0.0010592205716394958,0.014208250164372938,0.002040761897057407,0.013691922904452848,0.009785573585028741
2015-04-30,0.012121258082811654,0.021429047187825782,0.009635309959160137,0.019229970129117216,0.027887889186590874,0.006112790490993701,0.00328994981089215
2015-05-31,0.02649598459170219,0.03240164333648325,0.036585118161781505,0.026086168503494753,0.03369304175369484,0.01963818959884841,0.02471425195515729
2015-06-30,-0.0329756962327955,-0.03881155618541168,-0.04401285819823103,-0.04133598204915778,-0.04520166123831182,-0.037345499355607915,-0.04045692760369431
2015-07-31,-0.04090442463761966,-0.013972936860737348,-0.016657402050145764,0.007827264128273264,-0.00033597612592748153,0.0006836290513215701,0.005659378361107607
2015-08-31,-0.06095765499713179,-0.06090794235811293,-0.05331344310127349,-0.04713258260905318,-0.07176711522169953,-0.04813839593317257,-0.046960646913351896
2015-09-30,-0.023740569706359915,-0.023259987203352636,-0.02047252856880579,-0.019886930993179588,-0.016597590045543217,-0.029026715653147753,-0.03192482409167115
2015-10-31,0.032485650476923714,0.04281957414330287,0.05970506725412963,0.05177121862378391,0.059924314289517715,0.04207043134584891,0.05117837717662887
2015-11-30,0.001342363064805157,0.0020846628293564556,0.0009183955346353194,0.018490045845844544,0.010279567240296779,0.004173717811000269,0.008957106527728926
2015-12-31,-0.0031162002952465854,0.015113288207305392,0.006633920882398571,0.013404979382630439,0.011847943593791632,0.006105729742898863,0.010106860156386996
2016-01-31,-0.0644259364764848,-0.058913755932378416,-0.04898325228301797,-0.060964972454697265,-0.040301149532617625,-0.05874698861291966,-0.062409559624264685
2016-02-29,0.025198949682803413,0.024462474547911648,0.029912289694865625,0.030208663854854097,0.06455399229363057,0.005660195409617387,-0.0011883495093309238
2016-03-31,0.030328879506576725,0.038256807071935114,0.05932766252186452,0.035973194201725484,0.053798314112064476,0.030479096465010708,0.029658224046810396
2016-04-30,0.047496318770166676,0.033735700134754,0.0274235496235558,0.02868438370447644,0.04053436557083856,0.018396305038305732,0.013055629738441753
2016-05-31,-0.003475482449851563,-0.007749761945393677,0.0009402196969416452,0.0006070199613207132,0.0003748224385512999,-0.00022781624777870423,0.005478905445632979
2016-06-30,-0.008479473985337969,0.0072378247775545124,0.0420669131909509,0.017577501358629278,0.04081597007358866,0.009558197512942356,0.008186524186990524
2016-07-31,0.08582129773707448,0.07704014705922094,0.09004613577185831,0.08721898412715856,0.10705022751010786,0.07075988182732383,0.07738048370357466
2016-08-31,0.0543665504339654,0.04721472778592093,0.03336066218091366,0.04038942609522331,0.04414854932797861,0.022541170928369877,0.01944293170590506
2016-09-30,0.012004243231602853,0.013317278806913524,0.01580418361546798,0.02646737366301496,0.022277892497500465,0.015595943680134262,0.020086470131419336
2016-10-31,0.010767986271057559,0.023321664551232794,0.013622675106234938,0.025409122668815926,0.00748377495140304,0.020562340294859493,0.016657349612055294
2016-11-30,0.0020107012671810895,-0.011470303367050756,0.0005319462681137941,-0.0011146729423571514,0.0029666358991221817,-0.02026913768078206,-0.021523164844817366
2016-12-31,0.05315897149375738,0.045762944815735195,0.06025765394776792,0.04334775687707322,0.05880214854595833,0.03396143662744089,0.03602141774007312
2017-01-31,0.03094635566445554,0.04580392766841446,0.024515521367864952,0.03579355279131459,0.02766618215868548,0.018724703302982024,0.01699751677286803
2017-02-28,0.038867173800955127,0.033775041188143104,0.04466783504511037,0.039945080602099996,0.047224616760364754,0.028273847578969384,0.0347534922696624
2017-03-31,-0.00032843500870367165,0.013472834825916557,0.03324853947864087,0.033605879001385,0.030224804794630057,0.0141895538099533,0.014783479218662814
2017-04-30,0.035284930183620444,0.025369598686159133,0.03795536037151241,0.025342566658512193,0.02767194494151376,0.010559489666432612,0.014717418571147032
2017-05-31,0.043255376760123115,0.0315282183258487,0.04286447545383825,0.03767510956326002,0.03812212524926967,0.02967398528864729,0.037861434275403914
2017-06-30,-0.009389282912521472,-0.002844964283919893,-0.026317029996273986,-0.009076260691245475,-0.024971880198395805,-0.003321640234549089,-0.005952081263697055
2017-07-31,0.024491320718899003,0.026221599492494606,0.0372686583185022,0.01572497370285743,0.035059844443405104,0.014976587944079415,0.019599375732741273
2017-08-31,0.015552760967918784,0.022043025296519178,0.018220930309859336,0.0230912980834483,0.024716492638992317,0.015211918966974094,0.021359327718294095
2017-09-30,0.005060270263344775,0.001656985220163915,0.006848978774345172,-0.004557572534716586,0.00044533223666857894,-0.008851604212452959,-0.014707541820571034
2017-10-31,0.0338074389497113,0.034705287046471266,0.029348798522971037,0.03390533699067692,0.033262146648829906,0.02554240208861968,0.030854994819748488
2017-11-30,0.00784757565508343,0.006104164663582215,0.0033721061392186394,0.002614159447245143,0.002014594657067672,0.003475826859533959,0.002197419997807288
2017-12-31,0.02920907463521831,0.030938925586481123,0.03635050900174425,0.036447653174066307,0.04203227975977751,0.020065595147926392,0.01920718980597177
2018-01-31,0.011119898570746316,0.018918755719696624,0.001530650892949092,0.002483133322716277,0.0017203473536919875,0.006375412931262408,0.007454752785904388
2018-02-28,-0.022177724704546528,-0.02366164486939211,-0.01886222888944901,-0.017073359892604473,-0.025374677285561902,-0.027630356061334585,-0.023799861135306452
2018-03-31,-0.017831765723571296,-0.018714824484468456,-0.021450509081604226,-0.019722077917420852,-0.024538968507201882,-0.024656020002647612,-0.027894061099175176
2018-04-30,0.024240399111041127,0.027291001094370593,0.0366571033881605,0.04498934447340239,0.0320118117037724,0.02791172457203478,0.03406541349897526
2018-05-31,0.028604360333094395,0.008333256893137946,0.030373623202917095,0.03322235231004561,0.034905848211313074,0.017129047247327903,0.025606738293044974
2018-06-30,0.006590434334597043,-0.005011516346557294,0.001488434489989319,0.005738033704765447,-0.009823110226392628,9.42622243907934e-05,0.004115743504479951
2018-07-31,0.016934334273914796,0.02291981865065101,0.03459282347544536,0.024675073837462102,0.03104410602637382,0.014558471129224076,0.014968872597675684
2018-08-31,-0.007016164727379488,-0.013368936378272401,0.003610885564181119,0.0027135719920696744,-0.0019623060859173965,-0.005561024729404682,0.003321401837808688
2018-09-30,0.0003988015329763799,-0.00788062838916634,-0.02087681874517642,-0.00847563365028625,0.00018287840575220444,-0.008623589855370243,-0.011971313780067869
2018-10-31,-0.024286664717260625,-0.03765045478186464,-0.027627541506340756,-0.05211840545702881,-0.037647280900592196,-0.06574451242138218,-0.07451854507923528
2018-11-30,0.0017794327425224394,0.006182695524785763,0.02541352523563985,0.016805544698576643,0.016380113881878072,0.005871482043429407,0.01033025495978859
2018-12-31,-0.02176057208736309,-0.02485845329277682,-0.007130309494558505,-0.03653139573163784,-0.009458287376044195,-0.043479979780203896,-0.05143294575565547
2019-01-31,0.06376912009823199,0.05123515876380318,0.05293540858608148,0.05170199144162853,0.05929120133545461,0.04311421730657009,0.049410079331499504
2019-02-28,0.01903768842302239,0.023437715835462,0.02464720662587412,0.025441428691495415,0.018841182810761182,0.016747223627602253,0.01704503208465675
2019-03-31,-0.010074537943620936,-0.00037000766285378683,0.007134513848942267,0.00837862561718323,0.007386399306217415,0.010281908985691958,0.019123539373595948
2019-04-30,0.057157475908604066,0.04668071263980496,0.04062279622189266,0.045400099272281294,0.04249946818512694,0.036820724850083544,0.03432759266114874
2019-05-31,-0.008770452387184631,-0.01988806247242038,-0.03234391255481748,-0.02302128514257904,-0.0360350861476593,-0.028697788099430712,-0.03138533546041907
2019-06-30,0.032938326161867024,0.03682938059901727,0.022969047190456903,0.036961272937082734,0.025674023048021424,0.0360812387850426,0.038584918739094004
2019-07-31,0.008704110667689642,0.020183514184566775,0.019312439521701127,0.01932799471489431,0.01613712125812035,0.0179212776329914,0.026968358518404754
2019-08-31,-0.05118636025088745,-0.04425899508943195,-0.035779262350949984,-0.01971096389456222,-0.04079633066194868,-0.041150767403502514,-0.04339995679399275
2019-09-30,0.029443256946210444,0.02558734832288796,0.038965582058003344,0.02456231298979868,0.04516064224030382,0.015679708143928786,0.009032331550363665
2019-10-31,0.0003663659032935013,-0.000562722734310144,-0.01512671272130339,0.0019228108347793356,0.005979416747657921,-0.0063966210680371435,-0.007837170556517356
2019-11-30,0.015011478808726771,0.02495940061782067,0.02342638892514919,0.02850615354028866,0.03757770709460146,0.03154312633880234,0.0408817730307343
2019-12-31,0.0626495698578968,0.0559556944125693,0.06304680701682515,0.05495282899820958,0.07749025554402679,0.04285077020511674,0.044837183666624314
2020-01-31,0.0011430640310123442,-0.008905032172489537,0.0031961601674131753,0.004388370969655885,0.004331853372125989,-0.019226114686696306,-0.02305346085553
2020-02-29,-0.10951295175771696,-0.09612835858803635,-0.0985121321152445,-0.09363778682148302,-0.10117403132758962,-0.09548261921909093,-0.08542351295869687
2020-03-31,-0.20880191754069757,-0.1826326291615719,-0.08735150781730933,-0.10932492755174436,-0.10858082336458341,-0.1729192054783511,-0.12934514516374682
2020-04-30,0.18774279429601717,0.16234578485029486,0.1838781353025666,0.17171388898846604,0.19485858338688325,0.11211851984058077,0.11092311844599712
2020-05-31,0.024481670777127235,0.038367851098558975,0.06795680042558634,0.04370165035090301,0.04710552424842931,0.03768009295982616,0.04898623422774563
2020-06-30,0.057297076113807424,0.05456103425316233,0.05259957717278972,0.033967235677512614,0.053478053269301815,0.032867337464861146,0.04553660085583799
2020-07-31,0.02641242154957529,0.01443556158345781,-0.0015019370845808233,-0.011167297618779591,0.0038414953329461796,-0.003172887859825664,0.0024605478314366803
2020-08-31,0.01825956519778854,0.02791947269128528,0.05068355245024617,0.05050948495602178,0.04721055783311183,0.03115265347767656,0.048057389652803706
2020-09-30,-0.004121886028148169,-0.0013458604088591385,-0.008488610413924893,-0.00417373904648384,-0.005670737792814866,-0.002506712403322493,0.0026395649797177623
2020-10-31,0.009609507768419949,0.015424979103216727,0.02052724784557786,0.02366417483737184,0.035015686400679535,0.0006734655984550104,0.00664457717840339
2020-11-30,0.14640940913394304,0.1526058269033061,0.18945745049664686,0.15677721924541232,0.16753316843014487,0.12467697023210808,0.10532383825806604
2020-12-31,0.06978753681691328,0.07535116272395943,0.06570338531217823,0.07463038988954618,0.06713864443573613,0.06310263648474428,0.06603682969441116
2021-01-31,0.030958467689760093,0.007675469828672231,0.00930877027552944,0.019430058086251988,0.009951199134822761,-0.010987301130126971,-0.009148523609255471
2021-02-28,0.04413103243617721,0.02585440859597574,0.025910546840793726,0.017472094983552424,0.0174387495307887,0.008833521192285813,-0.012849393640605045
2021-03-31,0.023532840963287362,0.04134980051312417,0.040288500279809555,0.050298962979833266,0.048887106668503384,0.029341232082804362,0.021099834461195403
2021-04-30,0.056806144083881724,0.047618488830541254,0.07025897898616748,0.06754710304100978,0.08083405562513783,0.04658054099857628,0.0588576493307935
2021-05-31,0.02129721500755966,0.017551615523840214,0.004918909039132697,0.009679644802764016,0.01197663201084985,0.0037700506145048078,-0.015187573530308737
2021-06-30,0.035299045587421765,0.027180088414965508,0.026891971268342647,0.02518035642425394,0.025731536502243423,0.011423526024766652,0.02622401186636358
2021-07-31,0.0062920213283152605,-0.0027493362480973107,0.010283802507629954,0.00625489427407694,0.015621649830509137,-0.005703013839263668,-0.003453164118079246
2021-08-31,0.024377342836666697,0.029829161292393727,0.03945823618959344,0.03852296857004515,0.040989450613214705,0.028387616618510286,0.033946656308823576
2021-09-30,0.012887488667554872,0.012327184720223868,-0.007204458081926574,-0.0019141717099503618,0.012167255712358549,-0.014345307973181357,-0.019869727059053773
2021-10-31,0.008744929654721133,0.0006910045128302574,0.03231145057596006,0.029682729974344638,0.03991640316192314,0.0036674320121836495,0.019198389772201407
2021-11-30,-0.010522844023951695,-0.012034111091993675,-0.0005288805929943858,-0.007711287271686127,0.002475167924539241,-0.011377863901157408,-0.008259785025683666
2021-12-31,0.018242235031276526,0.02215064482667717,0.03816619393540439,0.04106803767349162,0.028366614838484794,0.020841972758010127,0.005158995915129089
2022-01-31,-0.03857061349274804,-0.037548778207080906,-0.01507134536371141,-0.024746825870922376,-0.008679637522401085,-0.05779994324617573,-0.0952360134154706
2022-02-28,-0.04897075333473748,-0.061863376556482434,-0.0405668900474338,-0.016664645559439976,-0.03479164529173055,-0.04454433168003066,-0.04318946105575507
2022-03-31,0.02353519188966646,0.017904460179697598,0.05185165553521081,0.028583127689420482,0.042999029163139045,0.013127044586154952,0.01541096304934662
2022-04-30,0.01752242100280816,0.006039611994763815,-0.013704863346925205,-0.02678010052525314,-0.0014803985011047419,-0.030489111225926638,-0.04642693268612008
2022-05-31,-0.02735868501298325,-0.025554081085824035,-0.03636807823761707,-0.026175333187844936,-0.01465198749789764,-0.029101132061400137,-0.03429456771769737
2022-06-30,-0.056633223117736,-0.06565482618726734,-0.060971102922656055,-0.05357717835466996,-0.0547329467602801,-0.06074772539739311,-0.06658833620021044
2022-07-31,0.03995515526155555,0.0698130117429116,0.10832499330280806,0.08520895274558567,0.11301459674112567,0.05334574898544986,0.08373962601360949
2022-08-31,0.02711737210967454,0.021596572147573233,0.03321271850130755,0.021308043031690805,0.03586017282271925,-0.004676790409121272,-0.02576170297665987
2022-09-30,-0.05874371747734664,-0.05694476365365081,-0.0437366616152507,-0.06509538480982452,-0.049807269499292386,-0.06618346143692284,-0.057044965754465944
2022-10-31,0.02356737648542581,0.02891263410918584,0.03701421905011574,0.002692597159116403,0.03741564564356681,0.0035866242942160986,0.003428158273975363
2022-11-30,0.056838279697611536,0.0693123800264894,0.08779666560209692,0.09315307625539805,0.07801955443453568,0.06789421596639697,0.06039732241319603
2022-12-31,-0.012181224007167814,-0.010859522731571168,-0.005589726450950523,0.004160745939309134,0.008549890881791698,-0.0075779237326112515,-0.020032410663473582
2023-01-31,0.008899418676306177,0.03854150118007687,0.04018635127992027,0.05169073988402281,0.040114902329910315,0.03996181090493063,0.043953538649947416
2023-02-28,0.02470094475008404,0.015493376955963225,0.015623616315889398,-0.004202358183718176,0.008121912537928364,-0.004851216140632409,-0.01196392141426058
2023-03-31,-0.038619743461857814,-0.03475671744971358,-0.042682759751421516,-0.032083822025942,-0.04413245136185661,-0.032897140168993394,-0.03012396950948955
2023-04-30,0.03414261560421897,0.016915570314570846,0.00785908578894514,0.004572350345758511,0.012752832474616171,0.0059009843350880595,-0.004125880789741738
2023-05-31,-0.00014848502372246265,-0.002364053916764851,0.0045850454184019965,-0.0157940474879537,-0.0047929788722197025,-0.01669432588569493,-0.008291217992303031
2023-06-30,0.0005140650033144513,-3.260327685542387e-05,0.0030699017412559593,0.006695674754700114,0.01339180720862524,-0.0044716924339350235,-0.002022007001844114
